trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1,False,"{'a': 0.005, 'e': 0.9999875000260416}",25,0,-193.87640142783656,"{0: 15, 1: 0, 2: 5, 3: 2, 4: 3}",0
2,False,"{'a': 0.005, 'e': 0.9999500004166653}",20,0,-116.2134983272303,"{0: 11, 1: 4, 2: 3, 3: 0, 4: 2}",0
3,False,"{'a': 0.005, 'e': 0.9998875021093592}",25,0,-157.78444482066465,"{0: 14, 1: 2, 2: 6, 3: 1, 4: 2}",0
4,False,"{'a': 0.005, 'e': 0.9998000066665778}",25,0,-146.74841765949677,"{0: 15, 1: 3, 2: 3, 3: 2, 4: 2}",0
5,False,"{'a': 0.005, 'e': 0.9996875162757026}",25,0,-186.06995666748847,"{0: 12, 1: 6, 2: 3, 3: 1, 4: 3}",0
6,False,"{'a': 0.005, 'e': 0.9995500337489875}",25,0,-65.80644033913013,"{0: 16, 1: 4, 2: 4, 3: 1, 4: 0}",0
7,False,"{'a': 0.005, 'e': 0.9993875625234886}",20,0,-103.96155499724986,"{0: 14, 1: 1, 2: 3, 3: 0, 4: 2}",0
8,False,"{'a': 0.005, 'e': 0.9992001066609779}",30,0,-89.57532848885177,"{0: 20, 1: 3, 2: 6, 3: 0, 4: 1}",0
9,False,"{'a': 0.005, 'e': 0.9989876708478425}",25,0,-191.54093709896074,"{0: 14, 1: 2, 2: 5, 3: 1, 4: 3}",0
10,False,"{'a': 0.005, 'e': 0.9987502603949663}",25,7,-79.8667371306418,"{0: 9, 1: 0, 2: 9, 3: 0, 4: 0}",1
11,False,"{'a': 0.005, 'e': 0.9984878812375985}",25,0,-62.18456020630049,"{0: 17, 1: 6, 2: 1, 3: 0, 4: 1}",0
12,False,"{'a': 0.005, 'e': 0.9982005399352042}",20,0,-102.19813638150652,"{0: 10, 1: 3, 2: 6, 3: 0, 4: 1}",0
13,False,"{'a': 0.005, 'e': 0.9978882436713011}",20,0,-43.80535635816625,"{0: 13, 1: 4, 2: 2, 3: 1, 4: 0}",0
14,False,"{'a': 0.005, 'e': 0.9975510002532796}",30,0,-88.04702685793244,"{0: 20, 1: 6, 2: 2, 3: 1, 4: 1}",0
15,False,"{'a': 0.005, 'e': 0.9971888181122075}",20,5,-28.708319647767176,"{0: 11, 1: 1, 2: 2, 3: 1, 4: 0}",1
16,False,"{'a': 0.005, 'e': 0.9968017063026194}",35,0,-172.20307339740194,"{0: 19, 1: 5, 2: 9, 3: 0, 4: 2}",0
17,False,"{'a': 0.005, 'e': 0.9963896745022904}",20,0,-73.17089505498002,"{0: 14, 1: 1, 2: 3, 3: 1, 4: 1}",0
18,False,"{'a': 0.005, 'e': 0.9959527330119943}",20,0,-28.81476426913661,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 0}",0
19,False,"{'a': 0.005, 'e': 0.9954908927552453}",20,0,-81.26922098663869,"{0: 11, 1: 2, 2: 6, 3: 1, 4: 0}",0
20,False,"{'a': 0.005, 'e': 0.9950041652780257}",20,6,-127.41238305038983,"{0: 6, 1: 3, 2: 2, 3: 1, 4: 2}",1
21,False,"{'a': 0.005, 'e': 0.9944925627484974}",20,9,-4.498381093039674,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 0}",1
22,False,"{'a': 0.005, 'e': 0.9939560979566968}",30,0,-188.64954496468962,"{0: 15, 1: 3, 2: 9, 3: 1, 4: 2}",0
23,False,"{'a': 0.005, 'e': 0.9933947843142158}",20,0,-135.40677072964507,"{0: 12, 1: 2, 2: 2, 3: 2, 4: 2}",0
24,False,"{'a': 0.005, 'e': 0.9928086358538663}",25,0,-107.11644820958718,"{0: 16, 1: 1, 2: 6, 3: 1, 4: 1}",0
25,False,"{'a': 0.005, 'e': 0.992197667229329}",20,3,-110.64182841978189,"{0: 12, 1: 0, 2: 1, 3: 2, 4: 2}",1
26,False,"{'a': 0.005, 'e': 0.9915618937147881}",30,0,-115.45175361654181,"{0: 20, 1: 4, 2: 2, 3: 3, 4: 1}",0
27,False,"{'a': 0.005, 'e': 0.9909013312045479}",20,0,-66.31864332536885,"{0: 13, 1: 2, 2: 3, 3: 2, 4: 0}",0
28,False,"{'a': 0.005, 'e': 0.9902159962126371}",25,0,-100.9784132725695,"{0: 17, 1: 3, 2: 3, 3: 0, 4: 2}",0
29,False,"{'a': 0.005, 'e': 0.9895059058723947}",25,0,-99.59131662355401,"{0: 12, 1: 6, 2: 6, 3: 1, 4: 0}",0
30,False,"{'a': 0.005, 'e': 0.9887710779360422}",20,7,-69.28743311411665,"{0: 9, 1: 0, 2: 2, 3: 1, 4: 1}",1
31,False,"{'a': 0.005, 'e': 0.9880115307742399}",30,0,-133.15788417790347,"{0: 14, 1: 8, 2: 7, 3: 0, 4: 1}",0
32,False,"{'a': 0.005, 'e': 0.9872272833756269}",20,6,-116.43097503203633,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 3}",1
33,False,"{'a': 0.005, 'e': 0.9864183553463477}",20,9,-105.70573328719101,"{0: 4, 1: 3, 2: 2, 3: 0, 4: 2}",1
34,False,"{'a': 0.005, 'e': 0.9855847669095608}",20,0,-44.229035460011794,"{0: 12, 1: 4, 2: 4, 3: 0, 4: 0}",0
35,False,"{'a': 0.005, 'e': 0.9847265389049334}",30,0,-151.43681908420024,"{0: 18, 1: 4, 2: 5, 3: 1, 4: 2}",0
36,False,"{'a': 0.005, 'e': 0.9838436927881214}",20,0,-106.34609449251312,"{0: 9, 1: 6, 2: 4, 3: 0, 4: 1}",0
37,False,"{'a': 0.005, 'e': 0.9829362506302315}",25,0,-10.020707873824053,"{0: 21, 1: 1, 2: 3, 3: 0, 4: 0}",0
38,False,"{'a': 0.005, 'e': 0.9820042351172703}",20,0,-108.94193065009239,"{0: 11, 1: 1, 2: 6, 3: 1, 4: 1}",0
39,False,"{'a': 0.005, 'e': 0.9810476695495772}",30,0,-172.62412734614674,"{0: 15, 1: 4, 2: 9, 3: 0, 4: 2}",0
40,False,"{'a': 0.005, 'e': 0.9800665778412416}",20,2,-130.09422505116413,"{0: 10, 1: 2, 2: 3, 3: 1, 4: 2}",1
41,False,"{'a': 0.005, 'e': 0.9790609845195051}",30,0,-176.3668979859577,"{0: 17, 1: 1, 2: 9, 3: 1, 4: 2}",0
42,False,"{'a': 0.005, 'e': 0.9780309147241483}",20,0,-74.56480548724353,"{0: 13, 1: 2, 2: 4, 3: 0, 4: 1}",0
43,False,"{'a': 0.005, 'e': 0.9769763942068623}",20,13,-12.759263960211866,"{0: 5, 1: 0, 2: 2, 3: 0, 4: 0}",1
44,False,"{'a': 0.005, 'e': 0.9758974493306055}",25,10,-111.08704172066861,"{0: 8, 1: 1, 2: 4, 3: 0, 4: 2}",1
45,False,"{'a': 0.005, 'e': 0.9747941070689433}",20,15,-12.58008374105193,"{0: 4, 1: 0, 2: 0, 3: 1, 4: 0}",1
46,False,"{'a': 0.005, 'e': 0.9736663950053749}",20,7,-105.99256899965776,"{0: 6, 1: 3, 2: 2, 3: 0, 4: 2}",1
47,False,"{'a': 0.005, 'e': 0.972514341332643}",25,0,-192.10697197891196,"{0: 12, 1: 4, 2: 6, 3: 0, 4: 3}",0
48,False,"{'a': 0.005, 'e': 0.9713379748520297}",25,0,-99.2172434498893,"{0: 15, 1: 3, 2: 4, 3: 3, 4: 0}",0
49,False,"{'a': 0.005, 'e': 0.9701373249726354}",25,0,-105.75125751452727,"{0: 17, 1: 3, 2: 3, 3: 0, 4: 2}",0
50,False,"{'a': 0.005, 'e': 0.9689124217106447}",20,0,-119.7964140682985,"{0: 13, 1: 1, 2: 3, 3: 1, 4: 2}",0
51,False,"{'a': 0.005, 'e': 0.9676632956885756}",20,0,-221.58228988856712,"{0: 8, 1: 2, 2: 4, 3: 3, 4: 3}",0
52,False,"{'a': 0.005, 'e': 0.9663899781345132}",30,0,-145.78125356701727,"{0: 16, 1: 2, 2: 10, 3: 1, 4: 1}",0
53,False,"{'a': 0.005, 'e': 0.9650925008813303}",20,0,-96.07538709578351,"{0: 12, 1: 1, 2: 5, 3: 1, 4: 1}",0
54,False,"{'a': 0.005, 'e': 0.9637708963658905}",25,0,-83.13786025655334,"{0: 18, 1: 1, 2: 4, 3: 1, 4: 1}",0
55,False,"{'a': 0.005, 'e': 0.962425197628238}",25,0,-48.65549951953376,"{0: 17, 1: 3, 2: 4, 3: 1, 4: 0}",0
56,False,"{'a': 0.005, 'e': 0.9610554383107709}",25,0,-125.28379216609899,"{0: 16, 1: 1, 2: 6, 3: 0, 4: 2}",0
57,False,"{'a': 0.005, 'e': 0.9596616526574011}",25,0,-72.57647009966054,"{0: 18, 1: 3, 2: 2, 3: 1, 4: 1}",0
58,False,"{'a': 0.005, 'e': 0.9582438755126972}",20,7,-59.76722500639367,"{0: 7, 1: 2, 2: 2, 3: 2, 4: 0}",1
59,False,"{'a': 0.005, 'e': 0.9568021423210139}",20,0,-194.3115373258474,"{0: 7, 1: 4, 2: 6, 3: 0, 4: 3}",0
60,False,"{'a': 0.005, 'e': 0.955336489125606}",20,0,-68.16702178581366,"{0: 14, 1: 3, 2: 1, 3: 1, 4: 1}",0
61,False,"{'a': 0.005, 'e': 0.9538469525677271}",20,0,-89.54277571996404,"{0: 14, 1: 2, 2: 2, 3: 0, 4: 2}",0
62,False,"{'a': 0.005, 'e': 0.9523335698857134}",20,0,-269.7425336851608,"{0: 6, 1: 1, 2: 7, 3: 2, 4: 4}",0
63,False,"{'a': 0.005, 'e': 0.9507963789140532}",20,10,1.6688102489331726,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 0}",1
64,False,"{'a': 0.005, 'e': 0.9492354180824408}",25,0,-205.81501242804362,"{0: 13, 1: 5, 2: 3, 3: 0, 4: 4}",0
65,False,"{'a': 0.005, 'e': 0.9476507264148157}",20,0,-86.46470321385272,"{0: 13, 1: 2, 2: 3, 3: 1, 4: 1}",0
66,False,"{'a': 0.005, 'e': 0.946042343528387}",20,0,-122.37654663845943,"{0: 11, 1: 3, 2: 4, 3: 0, 4: 2}",0
67,False,"{'a': 0.005, 'e': 0.944410309632643}",35,17,-83.80085561461017,"{0: 7, 1: 5, 2: 5, 3: 1, 4: 0}",1
68,False,"{'a': 0.005, 'e': 0.9427546655283462}",20,0,-64.51108679636654,"{0: 15, 1: 1, 2: 2, 3: 1, 4: 1}",0
69,False,"{'a': 0.005, 'e': 0.941075452606513}",35,0,-145.9831957415156,"{0: 22, 1: 8, 2: 1, 3: 2, 4: 2}",0
70,False,"{'a': 0.005, 'e': 0.9393727128473789}",25,0,-94.5081846172471,"{0: 14, 1: 3, 2: 7, 3: 1, 4: 0}",0
71,False,"{'a': 0.005, 'e': 0.9376464888193493}",30,0,-106.99175998106952,"{0: 18, 1: 7, 2: 3, 3: 1, 4: 1}",0
72,False,"{'a': 0.005, 'e': 0.9358968236779348}",35,0,-177.29300281139837,"{0: 23, 1: 0, 2: 8, 3: 2, 4: 2}",0
73,False,"{'a': 0.005, 'e': 0.9341237611646731}",25,0,-123.51615091981893,"{0: 13, 1: 3, 2: 7, 3: 1, 4: 1}",0
74,False,"{'a': 0.005, 'e': 0.9323273456060345}",20,0,-70.7403183323168,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",0
75,False,"{'a': 0.005, 'e': 0.9305076219123143}",20,0,-142.17605806023167,"{0: 10, 1: 2, 2: 6, 3: 0, 4: 2}",0
76,False,"{'a': 0.005, 'e': 0.9286646355765102}",25,0,-99.54899115044259,"{0: 18, 1: 0, 2: 5, 3: 0, 4: 2}",0
77,False,"{'a': 0.005, 'e': 0.9267984326731847}",20,1,-29.120894270739303,"{0: 13, 1: 3, 2: 3, 3: 0, 4: 0}",1
78,False,"{'a': 0.005, 'e': 0.9249090598573131}",25,0,-200.9396563594213,"{0: 14, 1: 3, 2: 4, 3: 0, 4: 4}",0
79,False,"{'a': 0.005, 'e': 0.9229965643631173}",25,0,-197.466811610595,"{0: 14, 1: 1, 2: 6, 3: 1, 4: 3}",0
80,False,"{'a': 0.005, 'e': 0.9210609940028851}",20,0,-62.21271405856155,"{0: 13, 1: 2, 2: 3, 3: 2, 4: 0}",0
81,False,"{'a': 0.005, 'e': 0.9191023971657747}",20,0,-144.7512239810391,"{0: 9, 1: 1, 2: 7, 3: 2, 4: 1}",0
82,False,"{'a': 0.005, 'e': 0.9171208228166051}",20,0,-119.66877761494226,"{0: 13, 1: 2, 2: 2, 3: 1, 4: 2}",0
83,False,"{'a': 0.005, 'e': 0.9151163204946318}",30,0,-168.78314037410482,"{0: 19, 1: 2, 2: 6, 3: 0, 4: 3}",0
84,False,"{'a': 0.005, 'e': 0.9130889403123083}",30,0,-91.7461793508905,"{0: 19, 1: 2, 2: 8, 3: 1, 4: 0}",0
85,False,"{'a': 0.005, 'e': 0.9110387329540337}",20,0,-144.75095374401064,"{0: 12, 1: 0, 2: 4, 3: 2, 4: 2}",0
86,False,"{'a': 0.005, 'e': 0.9089657496748851}",25,0,-55.06093757384393,"{0: 16, 1: 5, 2: 3, 3: 1, 4: 0}",0
87,False,"{'a': 0.005, 'e': 0.9068700422993367}",20,0,-64.27182929459602,"{0: 11, 1: 4, 2: 4, 3: 1, 4: 0}",0
88,False,"{'a': 0.005, 'e': 0.9047516632199635}",25,14,-51.46315966218917,"{0: 7, 1: 1, 2: 2, 3: 0, 4: 1}",1
89,False,"{'a': 0.005, 'e': 0.9026106653961321}",25,0,-147.04327266982565,"{0: 15, 1: 2, 2: 5, 3: 1, 4: 2}",0
90,False,"{'a': 0.005, 'e': 0.9004471023526769}",25,0,-76.61953718873646,"{0: 18, 1: 1, 2: 5, 3: 0, 4: 1}",0
91,False,"{'a': 0.005, 'e': 0.8982610281785611}",20,0,-93.05814163071133,"{0: 12, 1: 2, 2: 4, 3: 1, 4: 1}",0
92,False,"{'a': 0.005, 'e': 0.8960524975255253}",25,0,-103.32678580160261,"{0: 17, 1: 2, 2: 3, 3: 2, 4: 1}",0
93,False,"{'a': 0.005, 'e': 0.8938215656067205}",35,0,-210.4768947148368,"{0: 24, 1: 2, 2: 3, 3: 2, 4: 4}",0
94,False,"{'a': 0.005, 'e': 0.8915682881953289}",25,0,-144.7655688486828,"{0: 16, 1: 2, 2: 3, 3: 2, 4: 2}",0
95,False,"{'a': 0.005, 'e': 0.8892927216231682}",20,0,-59.01097619529553,"{0: 13, 1: 1, 2: 5, 3: 1, 4: 0}",0
96,False,"{'a': 0.005, 'e': 0.8869949227792842}",35,0,-267.8155116310233,"{0: 18, 1: 2, 2: 10, 3: 1, 4: 4}",0
97,False,"{'a': 0.005, 'e': 0.8846749491085283}",20,0,-81.37489941535875,"{0: 9, 1: 4, 2: 7, 3: 0, 4: 0}",0
98,False,"{'a': 0.005, 'e': 0.8823328586101216}",20,0,-36.35012536984664,"{0: 14, 1: 2, 2: 4, 3: 0, 4: 0}",0
99,False,"{'a': 0.005, 'e': 0.8799687098362042}",20,0,-165.59123004809487,"{0: 12, 1: 0, 2: 4, 3: 1, 4: 3}",0
100,False,"{'a': 0.005, 'e': 0.8775825618903728}",25,0,-79.29470432434047,"{0: 16, 1: 5, 2: 3, 3: 0, 4: 1}",0
101,False,"{'a': 0.005, 'e': 0.8751744744262013}",35,0,-283.8142979957121,"{0: 22, 1: 4, 2: 2, 3: 1, 4: 6}",0
102,False,"{'a': 0.005, 'e': 0.8727445076457513}",25,0,-80.94690343955935,"{0: 17, 1: 2, 2: 5, 3: 0, 4: 1}",0
103,False,"{'a': 0.005, 'e': 0.8702927222980654}",20,14,7.483568512123814,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
104,False,"{'a': 0.005, 'e': 0.8678191796776499}",30,0,-24.930216146732477,"{0: 23, 1: 3, 2: 4, 3: 0, 4: 0}",0
105,False,"{'a': 0.005, 'e': 0.8653239416229412}",20,0,-130.0590353304247,"{0: 12, 1: 1, 2: 4, 3: 1, 4: 2}",0
106,False,"{'a': 0.005, 'e': 0.862807070514761}",25,0,-97.34298934200866,"{0: 15, 1: 5, 2: 3, 3: 1, 4: 1}",0
107,False,"{'a': 0.005, 'e': 0.8602686292747557}",25,0,-82.59380474814539,"{0: 13, 1: 5, 2: 7, 3: 0, 4: 0}",0
108,False,"{'a': 0.005, 'e': 0.8577086813638242}",30,19,-10.810814596674676,"{0: 9, 1: 1, 2: 0, 3: 1, 4: 0}",1
109,False,"{'a': 0.005, 'e': 0.8551272907805307}",20,0,-47.80905470891925,"{0: 14, 1: 2, 2: 3, 3: 1, 4: 0}",0
110,False,"{'a': 0.005, 'e': 0.8525245220595057}",30,0,-228.03872834223236,"{0: 15, 1: 4, 2: 5, 3: 3, 4: 3}",0
111,False,"{'a': 0.005, 'e': 0.8499004402698315}",25,0,-74.0272582140642,"{0: 18, 1: 1, 2: 5, 3: 0, 4: 1}",0
112,False,"{'a': 0.005, 'e': 0.8472551110134161}",20,0,-25.89344361383482,"{0: 15, 1: 2, 2: 2, 3: 1, 4: 0}",0
113,False,"{'a': 0.005, 'e': 0.8445886004233532}",20,0,-44.716357558148424,"{0: 13, 1: 4, 2: 2, 3: 1, 4: 0}",0
114,False,"{'a': 0.005, 'e': 0.8419009751622687}",20,0,-53.772950131966326,"{0: 11, 1: 5, 2: 4, 3: 0, 4: 0}",0
115,False,"{'a': 0.005, 'e': 0.8391923024206541}",20,0,-115.67845915912476,"{0: 10, 1: 0, 2: 9, 3: 0, 4: 1}",0
116,False,"{'a': 0.005, 'e': 0.8364626499151869}",20,0,8.167198876916293,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
117,False,"{'a': 0.005, 'e': 0.8337120858870376}",30,0,-39.668760152619534,"{0: 21, 1: 3, 2: 6, 3: 0, 4: 0}",1
118,False,"{'a': 0.005, 'e': 0.8309406791001634}",25,15,-21.718945390047352,"{0: 7, 1: 1, 2: 1, 3: 1, 4: 0}",1
119,False,"{'a': 0.005, 'e': 0.8281484988395901}",35,0,-214.25796029913386,"{0: 23, 1: 4, 2: 2, 3: 2, 4: 4}",0
120,False,"{'a': 0.005, 'e': 0.8253356149096783}",20,0,-132.7912973428935,"{0: 10, 1: 3, 2: 5, 3: 0, 4: 2}",0
121,False,"{'a': 0.005, 'e': 0.82250209763238}",30,0,-111.28275970118203,"{0: 20, 1: 4, 2: 4, 3: 0, 4: 2}",0
122,False,"{'a': 0.005, 'e': 0.8196480178454795}",20,0,-161.05647679536406,"{0: 9, 1: 1, 2: 7, 3: 1, 4: 2}",0
123,False,"{'a': 0.005, 'e': 0.8167734469008229}",25,0,-183.3509829045751,"{0: 14, 1: 4, 2: 2, 3: 2, 4: 3}",0
124,False,"{'a': 0.005, 'e': 0.8138784566625339}",20,13,2.5669409828764382,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
125,False,"{'a': 0.005, 'e': 0.8109631195052179}",25,0,-161.95134651686675,"{0: 11, 1: 4, 2: 8, 3: 0, 4: 2}",0
126,False,"{'a': 0.005, 'e': 0.8080275083121519}",30,0,-24.727765798095625,"{0: 25, 1: 0, 2: 4, 3: 1, 4: 0}",0
127,False,"{'a': 0.005, 'e': 0.8050716964734628}",25,0,-78.33748485490784,"{0: 18, 1: 2, 2: 3, 3: 1, 4: 1}",0
128,False,"{'a': 0.005, 'e': 0.8020957578842927}",20,0,-31.655749112008145,"{0: 15, 1: 1, 2: 3, 3: 1, 4: 0}",0
129,False,"{'a': 0.005, 'e': 0.7990997669429512}",20,2,-119.6513279286271,"{0: 9, 1: 2, 2: 4, 3: 2, 4: 1}",1
130,False,"{'a': 0.005, 'e': 0.7960837985490559}",30,0,-135.57697529098664,"{0: 17, 1: 3, 2: 8, 3: 1, 4: 1}",0
131,False,"{'a': 0.005, 'e': 0.7930479281016595}",20,16,4.785654349264624,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
132,False,"{'a': 0.005, 'e': 0.7899922314973651}",25,0,-100.12456889078958,"{0: 16, 1: 3, 2: 4, 3: 1, 4: 1}",0
133,False,"{'a': 0.005, 'e': 0.7869167851284287}",20,0,-59.723190607645215,"{0: 14, 1: 2, 2: 3, 3: 0, 4: 1}",0
134,False,"{'a': 0.005, 'e': 0.7838216658808492}",25,0,-30.900852831387937,"{0: 19, 1: 2, 2: 3, 3: 1, 4: 0}",0
135,False,"{'a': 0.005, 'e': 0.7807069511324468}",20,0,-113.20623283400242,"{0: 11, 1: 3, 2: 3, 3: 2, 4: 1}",0
136,False,"{'a': 0.005, 'e': 0.7775727187509279}",25,0,-57.026224651829246,"{0: 17, 1: 1, 2: 7, 3: 0, 4: 0}",0
137,False,"{'a': 0.005, 'e': 0.7744190470919388}",20,0,-157.15954209327037,"{0: 12, 1: 1, 2: 3, 3: 1, 4: 3}",0
138,False,"{'a': 0.005, 'e': 0.7712460149971065}",30,0,-33.14057503506973,"{0: 23, 1: 1, 2: 6, 3: 0, 4: 0}",0
139,False,"{'a': 0.005, 'e': 0.7680537017920686}",20,0,-35.04850017401588,"{0: 15, 1: 2, 2: 2, 3: 1, 4: 0}",0
140,False,"{'a': 0.005, 'e': 0.7648421872844884}",20,12,-48.25911795739196,"{0: 5, 1: 1, 2: 1, 3: 0, 4: 1}",1
141,False,"{'a': 0.005, 'e': 0.7616115517620617}",35,0,-85.80152568068935,"{0: 24, 1: 5, 2: 5, 3: 0, 4: 1}",0
142,False,"{'a': 0.005, 'e': 0.7583618759905082}",30,12,-125.30975305575461,"{0: 11, 1: 0, 2: 4, 3: 1, 4: 2}",1
143,False,"{'a': 0.005, 'e': 0.7550932412115529}",30,0,-113.32173643028729,"{0: 19, 1: 3, 2: 6, 3: 1, 4: 1}",0
144,False,"{'a': 0.005, 'e': 0.751805729140895}",20,0,-72.4013519935785,"{0: 12, 1: 5, 2: 2, 3: 0, 4: 1}",0
145,False,"{'a': 0.005, 'e': 0.7484994219661651}",20,0,-84.96861298565636,"{0: 12, 1: 2, 2: 5, 3: 0, 4: 1}",0
146,False,"{'a': 0.005, 'e': 0.7451744023448704}",30,11,-40.10812917875977,"{0: 12, 1: 4, 2: 2, 3: 1, 4: 0}",1
147,False,"{'a': 0.005, 'e': 0.7418307534023283}",35,18,-59.65295222811976,"{0: 12, 1: 1, 2: 3, 3: 0, 4: 1}",1
148,False,"{'a': 0.005, 'e': 0.7384685587295879}",35,13,-42.89186321656407,"{0: 16, 1: 0, 2: 5, 3: 1, 4: 0}",1
149,False,"{'a': 0.005, 'e': 0.7350879023813413}",20,0,-70.76631190899752,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",0
150,False,"{'a': 0.005, 'e': 0.7316888688738209}",30,0,-100.8733808537947,"{0: 20, 1: 1, 2: 8, 3: 0, 4: 1}",0
151,False,"{'a': 0.005, 'e': 0.7282715431826874}",25,13,-15.581621721016164,"{0: 9, 1: 0, 2: 3, 3: 0, 4: 0}",1
152,False,"{'a': 0.005, 'e': 0.7248360107409052}",25,17,0.9044247626943527,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
153,False,"{'a': 0.005, 'e': 0.7213823574366063}",20,8,-23.786013731206932,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
154,False,"{'a': 0.005, 'e': 0.7179106696109434}",35,0,-17.63981299189032,"{0: 28, 1: 2, 2: 5, 3: 0, 4: 0}",0
155,False,"{'a': 0.005, 'e': 0.7144210340559314}",25,15,-14.62574713313046,"{0: 8, 1: 0, 2: 1, 3: 1, 4: 0}",1
156,False,"{'a': 0.005, 'e': 0.7109135380122773}",20,0,-48.63549922470305,"{0: 16, 1: 2, 2: 0, 3: 1, 4: 1}",0
157,False,"{'a': 0.005, 'e': 0.7073882691671998}",25,0,-92.71085081616302,"{0: 18, 1: 4, 2: 1, 3: 0, 4: 2}",0
158,False,"{'a': 0.005, 'e': 0.7038453156522362}",25,0,-58.836716719146985,"{0: 17, 1: 2, 2: 6, 3: 0, 4: 0}",0
159,False,"{'a': 0.005, 'e': 0.7002847660410397}",25,0,-64.19648320071532,"{0: 16, 1: 3, 2: 5, 3: 1, 4: 0}",0
160,False,"{'a': 0.005, 'e': 0.6967067093471655}",25,17,-20.661043726698804,"{0: 6, 1: 0, 2: 1, 3: 1, 4: 0}",1
161,False,"{'a': 0.005, 'e': 0.6931112350218442}",20,0,-12.987100752472198,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
162,False,"{'a': 0.005, 'e': 0.6894984329517471}",35,6,-74.61619258928248,"{0: 21, 1: 1, 2: 6, 3: 0, 4: 1}",1
163,False,"{'a': 0.005, 'e': 0.6858683934567373}",25,8,-134.01124116542695,"{0: 7, 1: 0, 2: 8, 3: 1, 4: 1}",1
164,False,"{'a': 0.005, 'e': 0.6822212072876136}",25,0,-102.02681350250094,"{0: 15, 1: 3, 2: 6, 3: 0, 4: 1}",0
165,False,"{'a': 0.005, 'e': 0.6785569656238399}",25,0,-96.24467675731374,"{0: 12, 1: 6, 2: 6, 3: 1, 4: 0}",0
166,False,"{'a': 0.005, 'e': 0.6748757600712672}",25,0,-198.41118853094315,"{0: 15, 1: 1, 2: 5, 3: 0, 4: 4}",0
167,False,"{'a': 0.005, 'e': 0.6711776826598423}",25,0,-41.3126732460119,"{0: 19, 1: 1, 2: 4, 3: 1, 4: 0}",0
168,False,"{'a': 0.005, 'e': 0.6674628258413082}",25,6,-47.34288727773873,"{0: 14, 1: 3, 2: 1, 3: 0, 4: 1}",1
169,False,"{'a': 0.005, 'e': 0.6637312824868916}",30,1,-86.62709864534632,"{0: 18, 1: 5, 2: 5, 3: 0, 4: 1}",1
170,False,"{'a': 0.005, 'e': 0.6599831458849822}",30,13,-81.01602575403048,"{0: 12, 1: 0, 2: 2, 3: 2, 4: 1}",1
171,False,"{'a': 0.005, 'e': 0.6562185097387998}",25,5,-65.65915982576021,"{0: 14, 1: 2, 2: 2, 3: 1, 4: 1}",1
172,False,"{'a': 0.005, 'e': 0.6524374681640519}",25,0,-85.13619821250927,"{0: 18, 1: 4, 2: 1, 3: 0, 4: 2}",0
173,False,"{'a': 0.005, 'e': 0.648640115686581}",20,0,-78.32402540111764,"{0: 13, 1: 1, 2: 4, 3: 1, 4: 1}",0
174,False,"{'a': 0.005, 'e': 0.6448265472400012}",20,0,-47.02078006550149,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
175,False,"{'a': 0.005, 'e': 0.6409968581633252}",25,0,-84.14283888926292,"{0: 17, 1: 1, 2: 6, 3: 0, 4: 1}",0
176,False,"{'a': 0.005, 'e': 0.6371511441985802}",30,11,-32.24537661698296,"{0: 12, 1: 4, 2: 3, 3: 0, 4: 0}",1
177,False,"{'a': 0.005, 'e': 0.6332895014884152}",20,0,-6.179434796669761,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 0}",0
178,False,"{'a': 0.005, 'e': 0.6294120265736969}",20,11,-7.503118594880846,"{0: 7, 1: 0, 2: 2, 3: 0, 4: 0}",1
179,False,"{'a': 0.005, 'e': 0.6255188163910961}",20,1,-67.66347757485282,"{0: 12, 1: 3, 2: 3, 3: 0, 4: 1}",1
180,False,"{'a': 0.005, 'e': 0.6216099682706645}",20,8,-53.50535963327179,"{0: 8, 1: 0, 2: 3, 3: 0, 4: 1}",1
181,False,"{'a': 0.005, 'e': 0.6176855799334017}",30,0,-160.20473118429973,"{0: 21, 1: 1, 2: 4, 3: 1, 4: 3}",0
