trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
184,False,"{'a': 0.005, 'e': 0.4005166260908188}",25,1,-67.72466171957481,"{0: 18, 1: 1, 2: 3, 3: 1, 4: 1}",1
185,False,"{'a': 0.005, 'e': 0.39851904108451414}",20,8,-25.08772209932975,"{0: 8, 1: 0, 2: 4, 3: 0, 4: 0}",1
186,False,"{'a': 0.005, 'e': 0.39653141907499284}",25,11,2.39498795296192,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
187,False,"{'a': 0.005, 'e': 0.3945537103716011}",25,12,9.662707644136898,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
188,False,"{'a': 0.005, 'e': 0.39258586553151836}",25,0,-87.87608368840462,"{0: 20, 1: 1, 2: 1, 3: 1, 4: 2}",1
189,False,"{'a': 0.005, 'e': 0.3906278353585211}",20,9,1.283710209878095,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 0}",1
190,False,"{'a': 0.005, 'e': 0.388679570901753}",30,14,-10.680354750573386,"{0: 13, 1: 1, 2: 2, 3: 0, 4: 0}",1
191,False,"{'a': 0.005, 'e': 0.3867410234545012}",20,0,-80.55502875530122,"{0: 13, 1: 1, 2: 4, 3: 1, 4: 1}",1
192,False,"{'a': 0.005, 'e': 0.3848121445529785}",30,0,-17.59471075225003,"{0: 27, 1: 0, 2: 2, 3: 0, 4: 1}",0
193,False,"{'a': 0.005, 'e': 0.38289288597511206}",20,14,0.9918575354761048,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
194,False,"{'a': 0.005, 'e': 0.38098319973933725}",30,8,30.957433960099245,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
195,False,"{'a': 0.005, 'e': 0.37908303810339883}",25,4,0.6677850670447039,"{0: 18, 1: 1, 2: 2, 3: 0, 4: 0}",1
196,False,"{'a': 0.005, 'e': 0.37719235356315695}",20,0,-6.972466891159627,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 0}",0
197,False,"{'a': 0.005, 'e': 0.37531109885139957}",20,0,-35.38192571751784,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",0
198,False,"{'a': 0.005, 'e': 0.37343922693666093}",20,0,-21.41010346231159,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 1}",0
199,False,"{'a': 0.005, 'e': 0.3715766910220457}",25,10,-19.03371284708471,"{0: 11, 1: 0, 2: 4, 3: 0, 4: 0}",1
200,False,"{'a': 0.005, 'e': 0.369723444544059}",25,3,-24.592942208535415,"{0: 16, 1: 2, 2: 4, 3: 0, 4: 0}",1
201,False,"{'a': 0.005, 'e': 0.36787944117144233}",25,0,-55.16260063861742,"{0: 19, 1: 2, 2: 3, 3: 0, 4: 1}",0
202,False,"{'a': 0.005, 'e': 0.36604463480401533}",20,14,3.2969271730983043,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
203,False,"{'a': 0.005, 'e': 0.3642189795715233}",20,7,-12.6503821034119,"{0: 10, 1: 2, 2: 0, 3: 1, 4: 0}",1
204,False,"{'a': 0.005, 'e': 0.36240242983249027}",20,12,-27.337466026080765,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
205,False,"{'a': 0.005, 'e': 0.3605949401730783}",30,10,-20.864211472395137,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 0}",1
206,False,"{'a': 0.005, 'e': 0.3587964654059516}",30,0,-6.085702533285236,"{0: 26, 1: 0, 2: 4, 3: 0, 4: 0}",0
207,False,"{'a': 0.005, 'e': 0.3570069605691474}",25,12,-16.25553218000634,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1
208,False,"{'a': 0.005, 'e': 0.3552263809249515}",25,11,2.449739885826242,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
209,False,"{'a': 0.005, 'e': 0.35345468195878016}",20,7,11.645602484182273,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
210,False,"{'a': 0.005, 'e': 0.3516918193780669}",20,1,2.7355688074928644,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 0}",1
211,False,"{'a': 0.005, 'e': 0.3499377491111553}",25,3,-38.369765267600464,"{0: 18, 1: 0, 2: 3, 3: 0, 4: 1}",1
212,False,"{'a': 0.005, 'e': 0.3481924273061976}",20,0,-3.3885599993728164,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
213,False,"{'a': 0.005, 'e': 0.3464558103300574}",25,0,-75.88770408971376,"{0: 20, 1: 1, 2: 2, 3: 0, 4: 2}",0
214,False,"{'a': 0.005, 'e': 0.3447278547672202}",20,14,10.371996447122054,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
215,False,"{'a': 0.005, 'e': 0.34300851741870664}",30,13,-82.32699285180828,"{0: 10, 1: 1, 2: 5, 3: 0, 4: 1}",1
216,False,"{'a': 0.005, 'e': 0.3412977553009937}",20,13,12.842436589919615,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
217,False,"{'a': 0.005, 'e': 0.3395955256449391}",20,5,2.347314052406567,"{0: 12, 1: 2, 2: 1, 3: 0, 4: 0}",1
218,False,"{'a': 0.005, 'e': 0.33790178589471304}",20,10,-41.46469696507511,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 1}",1
219,False,"{'a': 0.005, 'e': 0.3362164937067333}",20,0,-52.551983027570444,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
220,False,"{'a': 0.005, 'e': 0.3345396069486076}",20,10,1.8771285878186255,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
221,False,"{'a': 0.005, 'e': 0.33287108369807955}",25,3,-22.655298588611085,"{0: 19, 1: 2, 2: 0, 3: 0, 4: 1}",1
222,False,"{'a': 0.005, 'e': 0.331210882241981}",20,15,0.11335286327456418,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
223,False,"{'a': 0.005, 'e': 0.32955896107518906}",20,13,-0.9730987209419373,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
224,False,"{'a': 0.005, 'e': 0.32791527889958855}",30,0,23.904941392664597,"{0: 28, 1: 1, 2: 1, 3: 0, 4: 0}",0
225,False,"{'a': 0.005, 'e': 0.32627979462303947}",25,11,22.92019563786682,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
226,False,"{'a': 0.005, 'e': 0.32465246735834974}",25,0,-34.491449614912796,"{0: 21, 1: 0, 2: 3, 3: 0, 4: 1}",0
227,False,"{'a': 0.005, 'e': 0.3230332564222529}",35,5,-39.45153461370896,"{0: 26, 1: 0, 2: 2, 3: 1, 4: 1}",1
228,False,"{'a': 0.005, 'e': 0.32142212133439135}",20,8,18.353817938908286,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
229,False,"{'a': 0.005, 'e': 0.31981902181630384}",30,12,-16.600316959024564,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 1}",1
230,False,"{'a': 0.005, 'e': 0.3182239177904191}",30,19,-13.492063886923951,"{0: 9, 1: 0, 2: 1, 3: 1, 4: 0}",1
231,False,"{'a': 0.005, 'e': 0.31663676937905316}",25,5,-15.366745366357836,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 1}",1
232,False,"{'a': 0.005, 'e': 0.3150575369034133}",25,6,-7.79320607489397,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 1}",1
233,False,"{'a': 0.005, 'e': 0.3134861808826053}",20,0,-23.25379124265346,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 1}",0
234,False,"{'a': 0.005, 'e': 0.31192266203264674}",25,11,-1.12855591191183,"{0: 11, 1: 2, 2: 1, 3: 0, 4: 0}",1
235,False,"{'a': 0.005, 'e': 0.31036694126548503}",20,7,-49.067754929701884,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 1}",1
236,False,"{'a': 0.005, 'e': 0.30881897968801986}",25,15,15.702097365277705,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
237,False,"{'a': 0.005, 'e': 0.30727873860113125}",20,0,4.176358372070233,"{0: 17, 1: 2, 2: 1, 3: 0, 4: 0}",0
238,False,"{'a': 0.005, 'e': 0.30574617949871175}",20,10,20.018001170944625,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
239,False,"{'a': 0.005, 'e': 0.3042212640667041}",25,0,20.386340391563312,"{0: 23, 1: 1, 2: 1, 3: 0, 4: 0}",0
240,False,"{'a': 0.005, 'e': 0.30270395418214285}",35,18,-8.609760808337846,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 1}",1
241,False,"{'a': 0.005, 'e': 0.30119421191220214}",30,4,19.00650434182317,"{0: 24, 1: 0, 2: 2, 3: 0, 4: 0}",1
242,False,"{'a': 0.005, 'e': 0.2996919995132463}",25,3,9.837240789505024,"{0: 20, 1: 0, 2: 2, 3: 0, 4: 0}",1
243,False,"{'a': 0.005, 'e': 0.2981972794298874}",25,14,17.21895036646459,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
244,False,"{'a': 0.005, 'e': 0.29671001429404525}",25,2,-23.48977747236176,"{0: 20, 1: 0, 2: 1, 3: 2, 4: 0}",1
245,False,"{'a': 0.005, 'e': 0.2952301669240142}",20,0,12.035534974834432,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
246,False,"{'a': 0.005, 'e': 0.29375770032353277}",20,11,15.161755835399042,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
247,False,"{'a': 0.005, 'e': 0.2922925776808594}",20,0,-3.423421131032217,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",1
248,False,"{'a': 0.005, 'e': 0.29083476236785155}",20,13,12.526716667073153,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
249,False,"{'a': 0.005, 'e': 0.2893842179390506}",20,0,-79.86903836002492,"{0: 15, 1: 2, 2: 1, 3: 0, 4: 2}",0
250,False,"{'a': 0.005, 'e': 0.2879409081307702}",20,7,5.124348098790529,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 0}",1
251,False,"{'a': 0.005, 'e': 0.2865047968601901}",25,14,14.65977269637883,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
252,False,"{'a': 0.005, 'e': 0.28507584822445353}",20,16,7.728486193510827,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
253,False,"{'a': 0.005, 'e': 0.2836540264997704}",20,0,9.208348764203407,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
254,False,"{'a': 0.005, 'e': 0.2822392961405233}",30,15,2.453832517804217,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 0}",1
255,False,"{'a': 0.005, 'e': 0.2808316217783798}",30,13,-14.950744821161312,"{0: 13, 1: 0, 2: 4, 3: 0, 4: 0}",1
256,False,"{'a': 0.005, 'e': 0.2794309682214073}",30,20,-4.7753900262409825,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
257,False,"{'a': 0.005, 'e': 0.27803730045319414}",20,0,-41.268701864834654,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
258,False,"{'a': 0.005, 'e': 0.2766505836319734}",25,15,-2.9800757720472797,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 0}",1
259,False,"{'a': 0.005, 'e': 0.27527078308975234}",25,17,-1.0456380935710925,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
260,False,"{'a': 0.005, 'e': 0.2738978643314456}",25,16,12.057268268188665,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
261,False,"{'a': 0.005, 'e': 0.2725317930340126}",30,0,-54.927085698257486,"{0: 26, 1: 2, 2: 0, 3: 0, 4: 2}",0
262,False,"{'a': 0.005, 'e': 0.2711725350455999}",25,0,-81.99818037243428,"{0: 20, 1: 0, 2: 3, 3: 0, 4: 2}",0
263,False,"{'a': 0.005, 'e': 0.2698200563846868}",25,13,-12.334008065996109,"{0: 9, 1: 0, 2: 3, 3: 0, 4: 0}",1
264,False,"{'a': 0.005, 'e': 0.2684743232392366}",30,11,-18.822375531140736,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 1}",1
265,False,"{'a': 0.005, 'e': 0.26713530196585034}",25,9,10.827532325675419,"{0: 14, 1: 1, 2: 1, 3: 0, 4: 0}",1
266,False,"{'a': 0.005, 'e': 0.2658029590889266}",30,18,12.940837407509235,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
267,False,"{'a': 0.005, 'e': 0.26447726129982396}",20,12,9.14018166638924,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
268,False,"{'a': 0.005, 'e': 0.2631581754560287}",25,12,-50.45937877036496,"{0: 9, 1: 0, 2: 3, 3: 0, 4: 1}",1
269,False,"{'a': 0.005, 'e': 0.261845668580326}",30,0,-28.883092573576885,"{0: 26, 1: 1, 2: 2, 3: 0, 4: 1}",0
270,False,"{'a': 0.005, 'e': 0.2605397078599756}",30,22,-2.055225505451727,"{0: 6, 1: 1, 2: 1, 3: 0, 4: 0}",1
271,False,"{'a': 0.005, 'e': 0.2592402606458915}",25,20,9.151914566489351,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
272,False,"{'a': 0.005, 'e': 0.2579472944518257}",25,6,14.417142890043001,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 0}",1
273,False,"{'a': 0.005, 'e': 0.2566607769535559}",25,7,-3.602602535051751,"{0: 14, 1: 2, 2: 2, 3: 0, 4: 0}",1
274,False,"{'a': 0.005, 'e': 0.2553806759880777}",25,2,-4.676752909455475,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 1}",1
275,False,"{'a': 0.005, 'e': 0.25410695955280027}",20,11,9.010030034948716,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
276,False,"{'a': 0.005, 'e': 0.25283959580474646}",20,0,27.62188939838731,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
277,False,"{'a': 0.005, 'e': 0.25157855305975646}",20,14,4.977524377747272,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
278,False,"{'a': 0.005, 'e': 0.2503237997916961}",20,0,13.54911399791029,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
279,False,"{'a': 0.005, 'e': 0.24907530463166816}",30,1,27.540162865693794,"{0: 28, 1: 0, 2: 1, 3: 0, 4: 0}",1
280,False,"{'a': 0.005, 'e': 0.24783303636722875}",20,13,10.383238235370563,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
281,False,"{'a': 0.005, 'e': 0.24659696394160643}",25,15,-23.722350296027916,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
282,False,"{'a': 0.005, 'e': 0.24536705645292634}",20,5,22.68170813945656,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
283,False,"{'a': 0.005, 'e': 0.2441432831534371}",30,7,42.09827686166139,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
284,False,"{'a': 0.005, 'e': 0.24292561344874244}",30,12,-11.618123781621804,"{0: 15, 1: 0, 2: 2, 3: 1, 4: 0}",1
285,False,"{'a': 0.005, 'e': 0.24171401689703645}",20,0,20.19536750470695,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
286,False,"{'a': 0.005, 'e': 0.24050846320834213}",20,15,10.039107790345813,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
287,False,"{'a': 0.005, 'e': 0.23930892224375455}",25,17,14.297059877317462,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
288,False,"{'a': 0.005, 'e': 0.23811536401468703}",25,18,12.896717921397567,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
289,False,"{'a': 0.005, 'e': 0.23692775868212176}",20,6,24.89516512241085,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
290,False,"{'a': 0.005, 'e': 0.23574607655586352}",25,13,25.72436256208234,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
291,False,"{'a': 0.005, 'e': 0.23457028809379765}",25,16,14.889987294428376,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
292,False,"{'a': 0.005, 'e': 0.23340036390115132}",20,5,16.2734384983575,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
293,False,"{'a': 0.005, 'e': 0.23223627472975883}",20,14,7.321811381959046,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
294,False,"{'a': 0.005, 'e': 0.23107799147733019}",20,10,19.437842887750264,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
295,False,"{'a': 0.005, 'e': 0.22992548518672384}",20,16,7.592155437901186,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
296,False,"{'a': 0.005, 'e': 0.22877872704522242}",20,11,6.006840538351119,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
297,False,"{'a': 0.005, 'e': 0.22763768838381274}",20,6,3.5865478871332224,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
298,False,"{'a': 0.005, 'e': 0.22650234067646874}",25,17,11.507216878961273,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
299,False,"{'a': 0.005, 'e': 0.22537265553943872}",20,11,5.803602637967519,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
300,False,"{'a': 0.005, 'e': 0.22424860473053532}",20,7,4.095602660302683,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 0}",1
301,False,"{'a': 0.005, 'e': 0.22313016014842982}",25,19,2.550514462364381,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
302,False,"{'a': 0.005, 'e': 0.22201729383194937}",30,14,-60.43825226263516,"{0: 10, 1: 2, 2: 3, 3: 0, 4: 1}",1
303,False,"{'a': 0.005, 'e': 0.2209099779593782}",30,13,0.854115454011783,"{0: 14, 1: 1, 2: 2, 3: 0, 4: 0}",1
304,False,"{'a': 0.005, 'e': 0.21980818484776168}",25,9,-8.627896608902812,"{0: 14, 1: 0, 2: 1, 3: 1, 4: 0}",1
305,False,"{'a': 0.005, 'e': 0.21871188695221475}",35,15,8.100993981176902,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",1
306,False,"{'a': 0.005, 'e': 0.21762105686523284}",30,23,11.806822833601522,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
307,False,"{'a': 0.005, 'e': 0.21653566731600707}",20,13,13.19437724464124,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
308,False,"{'a': 0.005, 'e': 0.21545569116974203}",25,0,7.493344352346988,"{0: 21, 1: 3, 2: 1, 3: 0, 4: 0}",0
309,False,"{'a': 0.005, 'e': 0.21438110142697794}",30,14,28.22624271379527,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
310,False,"{'a': 0.005, 'e': 0.21331187122291523}",20,7,9.821689142668944,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
311,False,"{'a': 0.005, 'e': 0.21224797382674304}",20,11,-34.29981296778262,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 1}",1
312,False,"{'a': 0.005, 'e': 0.21118938264097117}",25,4,15.213556288812118,"{0: 19, 1: 2, 2: 0, 3: 0, 4: 0}",1
313,False,"{'a': 0.005, 'e': 0.21013607120076472}",30,6,23.17320181740226,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 0}",1
314,False,"{'a': 0.005, 'e': 0.20908801317328293}",35,1,22.78879488034253,"{0: 32, 1: 0, 2: 2, 3: 0, 4: 0}",1
315,False,"{'a': 0.005, 'e': 0.20804518235702046}",20,14,6.6451666995897165,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
316,False,"{'a': 0.005, 'e': 0.20700755268115265}",25,7,-20.546530477887256,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 1}",1
317,False,"{'a': 0.005, 'e': 0.20597509820488344}",25,11,-1.6434743411679846,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
318,False,"{'a': 0.005, 'e': 0.2049477931167973}",20,16,6.115279044577715,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
319,False,"{'a': 0.005, 'e': 0.20392561173421342}",25,15,17.77406623678109,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
320,False,"{'a': 0.005, 'e': 0.20290852850254407}",20,10,18.366763054827754,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
321,False,"{'a': 0.005, 'e': 0.20189651799465538}",30,16,-56.19666057263307,"{0: 9, 1: 1, 2: 3, 3: 0, 4: 1}",1
322,False,"{'a': 0.005, 'e': 0.20088955491023208}",25,5,-25.52024983878586,"{0: 16, 1: 3, 2: 0, 3: 0, 4: 1}",1
323,False,"{'a': 0.005, 'e': 0.1998876140751445}",20,4,-4.950334552769354,"{0: 14, 1: 0, 2: 1, 3: 1, 4: 0}",1
324,False,"{'a': 0.005, 'e': 0.19889067044081962}",20,9,20.932131577431505,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
325,False,"{'a': 0.005, 'e': 0.19789869908361465}",25,0,-15.376653931900943,"{0: 21, 1: 2, 2: 1, 3: 1, 4: 0}",0
326,False,"{'a': 0.005, 'e': 0.19691167520419406}",35,13,4.82136484457185,"{0: 20, 1: 0, 2: 1, 3: 1, 4: 0}",1
327,False,"{'a': 0.005, 'e': 0.19592957412690934}",20,3,18.858622534734796,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
328,False,"{'a': 0.005, 'e': 0.1949523712991825}",25,8,-7.48741962760132,"{0: 15, 1: 0, 2: 1, 3: 1, 4: 0}",1
329,False,"{'a': 0.005, 'e': 0.19398004229089189}",20,3,22.52230571521872,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
330,False,"{'a': 0.005, 'e': 0.19301256279376172}",30,11,30.41214726887107,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
331,False,"{'a': 0.005, 'e': 0.19204990862075408}",20,16,5.5263379215203035,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
332,False,"{'a': 0.005, 'e': 0.19109205570546464}",25,6,13.514845329354468,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 0}",1
333,False,"{'a': 0.005, 'e': 0.1901389801015205}",20,12,11.995927820722342,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
334,False,"{'a': 0.005, 'e': 0.18919065798198204}",25,0,-5.932449015189594,"{0: 21, 1: 0, 2: 4, 3: 0, 4: 0}",0
335,False,"{'a': 0.005, 'e': 0.1882470656387468}",25,17,6.98040068243583,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
336,False,"{'a': 0.005, 'e': 0.18730817948195702}",20,10,18.881154077756324,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
337,False,"{'a': 0.005, 'e': 0.18637397603940997}",30,3,15.843404973159162,"{0: 25, 1: 0, 2: 2, 3: 0, 4: 0}",1
338,False,"{'a': 0.005, 'e': 0.18544443195597088}",20,8,4.7863991820207445,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
339,False,"{'a': 0.005, 'e': 0.18451952399298926}",25,7,28.116827794577254,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
340,False,"{'a': 0.005, 'e': 0.18359922902771786}",30,0,31.291179389474834,"{0: 29, 1: 0, 2: 1, 3: 0, 4: 0}",0
341,False,"{'a': 0.005, 'e': 0.18268352405273466}",30,12,10.829983749324866,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 0}",1
342,False,"{'a': 0.005, 'e': 0.1817723861753675}",25,1,2.231172518864339,"{0: 21, 1: 0, 2: 3, 3: 0, 4: 0}",1
343,False,"{'a': 0.005, 'e': 0.1808657926171221}",20,7,3.1834496853423593,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 0}",1
344,False,"{'a': 0.005, 'e': 0.17996372071311217}",25,13,-12.962956125140458,"{0: 10, 1: 0, 2: 1, 3: 1, 4: 0}",1
345,False,"{'a': 0.005, 'e': 0.17906614791149322}",20,14,11.50596087167947,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
346,False,"{'a': 0.005, 'e': 0.1781730517728984}",30,13,20.263957066796607,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
347,False,"{'a': 0.005, 'e': 0.17728440996987782}",25,12,8.746434761414381,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
348,False,"{'a': 0.005, 'e': 0.17640020028634}",20,6,-7.7800060546535,"{0: 12, 1: 1, 2: 0, 3: 1, 4: 0}",1
349,False,"{'a': 0.005, 'e': 0.17552040061699686}",25,14,18.788242097059275,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
350,False,"{'a': 0.005, 'e': 0.17464498896681085}",30,17,12.696940362164922,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
351,False,"{'a': 0.005, 'e': 0.17377394345044514}",25,15,20.261282356480603,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
352,False,"{'a': 0.005, 'e': 0.17290724229171636}",30,1,13.079975766474176,"{0: 27, 1: 0, 2: 1, 3: 1, 4: 0}",1
353,False,"{'a': 0.005, 'e': 0.17204486382305054}",20,14,11.368574984577874,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
354,False,"{'a': 0.005, 'e': 0.1711867864849409}",25,8,-18.195161459824945,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 1}",1
355,False,"{'a': 0.005, 'e': 0.17033298882540943}",20,14,5.598419929643808,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
356,False,"{'a': 0.005, 'e': 0.16948344949947006}",30,7,25.959514927510376,"{0: 22, 1: 1, 2: 0, 3: 0, 4: 0}",1
357,False,"{'a': 0.005, 'e': 0.1686381472685955}",25,4,34.410919838903,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
358,False,"{'a': 0.005, 'e': 0.16779706100018585}",25,14,16.13669188131563,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
359,False,"{'a': 0.005, 'e': 0.1669601696670407}",35,21,-28.1765401382723,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 1}",1
360,False,"{'a': 0.005, 'e': 0.16612745234683307}",20,9,-6.0843933059060475,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 0}",1
361,False,"{'a': 0.005, 'e': 0.16529888822158653}",20,8,8.640917154018956,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
362,False,"{'a': 0.005, 'e': 0.1644744565771549}",20,9,-3.6114574208858103,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 0}",1
363,False,"{'a': 0.005, 'e': 0.16365413680270405}",20,14,11.71961965941956,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
364,False,"{'a': 0.005, 'e': 0.16283790839019696}",25,11,13.702746643207837,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
365,False,"{'a': 0.005, 'e': 0.16202575093388075}",20,13,13.00872441383632,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
366,False,"{'a': 0.005, 'e': 0.16121764412977677}",20,0,16.034030859710075,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
367,False,"{'a': 0.005, 'e': 0.16041356777517274}",25,15,17.71186769328854,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
368,False,"{'a': 0.005, 'e': 0.15961350176811803}",25,7,-22.580408380144515,"{0: 15, 1: 2, 2: 0, 3: 0, 4: 1}",1
